,Centre,SeriesNum,PET/CT,5minPET,Manufacturer,Scanner,Skull,FrameNum,Activity,image_ref_index,DCM_path,Slice Thickness,Rows,Columns,Number of Slices,Pixel Spacing
203,Edinburgh,12,P,True,SIEMENS,mCT,False,5.0,39.54940096010331,98.0,D:/Hoffman/_Edinburgh/#12_Hoff AC OSEM 3i24s 4mm 400 z1/Frame5/,3.0,400,400,75.0,"[2.03642, 2.03642]"
204,Edinburgh,13,P,True,SIEMENS,mCT,False,6.0,38.31945364698765,98.0,D:/Hoffman/_Edinburgh/#12_Hoff AC OSEM 3i24s 4mm 400 z1/Frame6/,3.0,400,400,75.0,"[2.03642, 2.03642]"
205,Edinburgh,14,P,True,SIEMENS,mCT,True,1.0,35.973119919399394,99.0,D:/Hoffman/_Edinburgh/#7_Hoff skull AC OSEM 3i24s 4mm 128 z1/Frame1/,3.0,128,128,75.0,"[6.3638, 6.3638]"
206,Edinburgh,15,P,True,SIEMENS,mCT,True,2.0,34.85439141491745,99.0,D:/Hoffman/_Edinburgh/#7_Hoff skull AC OSEM 3i24s 4mm 128 z1/Frame2/,3.0,128,128,75.0,"[6.3638, 6.3638]"
207,Edinburgh,16,P,True,SIEMENS,mCT,True,3.0,33.77045426213213,99.0,D:/Hoffman/_Edinburgh/#7_Hoff skull AC OSEM 3i24s 4mm 128 z1/Frame3/,3.0,128,128,75.0,"[6.3638, 6.3638]"
208,Edinburgh,17,P,True,SIEMENS,mCT,True,4.0,32.72022648436362,99.0,D:/Hoffman/_Edinburgh/#7_Hoff skull AC OSEM 3i24s 4mm 128 z1/Frame4/,3.0,128,128,75.0,"[6.3638, 6.3638]"
209,Edinburgh,18,P,True,SIEMENS,mCT,True,5.0,31.70265975333837,99.0,D:/Hoffman/_Edinburgh/#7_Hoff skull AC OSEM 3i24s 4mm 128 z1/Frame5/,3.0,128,128,75.0,"[6.3638, 6.3638]"
210,Edinburgh,19,P,True,SIEMENS,mCT,True,6.0,30.716738342756862,99.0,D:/Hoffman/_Edinburgh/#7_Hoff skull AC OSEM 3i24s 4mm 128 z1/Frame6/,3.0,128,128,75.0,"[6.3638, 6.3638]"
211,Edinburgh,20,P,True,SIEMENS,mCT,False,1.0,44.87684486246901,100.0,D:/Hoffman/_Edinburgh/#9_Hoff AC OSEM 3i24s 4mm 128 z1/Frame1/,3.0,128,128,75.0,"[6.3638, 6.3638]"
212,Edinburgh,21,P,True,SIEMENS,mCT,False,2.0,43.48121930507097,100.0,D:/Hoffman/_Edinburgh/#9_Hoff AC OSEM 3i24s 4mm 128 z1/Frame2/,3.0,128,128,75.0,"[6.3638, 6.3638]"
213,Edinburgh,22,P,True,SIEMENS,mCT,False,3.0,42.12899632426743,100.0,D:/Hoffman/_Edinburgh/#9_Hoff AC OSEM 3i24s 4mm 128 z1/Frame3/,3.0,128,128,75.0,"[6.3638, 6.3638]"
214,Edinburgh,23,P,True,SIEMENS,mCT,False,4.0,40.818826142788225,100.0,D:/Hoffman/_Edinburgh/#9_Hoff AC OSEM 3i24s 4mm 128 z1/Frame4/,3.0,128,128,75.0,"[6.3638, 6.3638]"
215,Edinburgh,24,P,True,SIEMENS,mCT,False,5.0,39.54940096010331,100.0,D:/Hoffman/_Edinburgh/#9_Hoff AC OSEM 3i24s 4mm 128 z1/Frame5/,3.0,128,128,75.0,"[6.3638, 6.3638]"
216,Edinburgh,25,P,True,SIEMENS,mCT,False,6.0,38.31945364698765,100.0,D:/Hoffman/_Edinburgh/#9_Hoff AC OSEM 3i24s 4mm 128 z1/Frame6/,3.0,128,128,75.0,"[6.3638, 6.3638]"
217,Edinburgh,26,,,,,,1.0,44.87684486246901,,D:/Hoffman/_Edinburgh/#9_Hoff skull AC OSEM+TOF 4i21s 4mm 400 z2/Frame1/,3.0,400,400,75.0,"[1.01821, 1.01821]"
218,Edinburgh,27,,,,,,2.0,43.48121930507097,,D:/Hoffman/_Edinburgh/#9_Hoff skull AC OSEM+TOF 4i21s 4mm 400 z2/Frame2/,3.0,400,400,75.0,"[1.01821, 1.01821]"
219,Edinburgh,28,,,,,,3.0,42.12899632426743,,D:/Hoffman/_Edinburgh/#9_Hoff skull AC OSEM+TOF 4i21s 4mm 400 z2/Frame3/,3.0,400,400,75.0,"[1.01821, 1.01821]"
220,Edinburgh,29,,,,,,4.0,40.818826142788225,,D:/Hoffman/_Edinburgh/#9_Hoff skull AC OSEM+TOF 4i21s 4mm 400 z2/Frame4/,3.0,400,400,75.0,"[1.01821, 1.01821]"
221,Edinburgh,30,,,,,,5.0,39.54940096010331,,D:/Hoffman/_Edinburgh/#9_Hoff skull AC OSEM+TOF 4i21s 4mm 400 z2/Frame5/,3.0,400,400,75.0,"[1.01821, 1.01821]"
222,Edinburgh,31,,,,,,6.0,38.31945364698765,,D:/Hoffman/_Edinburgh/#9_Hoff skull AC OSEM+TOF 4i21s 4mm 400 z2/Frame6/,3.0,400,400,75.0,"[1.01821, 1.01821]"
223,Glasgow,01,P,True,GE,D690,False,1.0,27.96837276322852,102.0,D:/Hoffman/_Glasgow/NoSkull/Glasgow PET 0-5m NO Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
224,Glasgow,02,P,True,GE,D690,False,3.0,26.25584478919559,103.0,D:/Hoffman/_Glasgow/NoSkull/Glasgow PET 10-15m NO Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
225,Glasgow,03,P,True,GE,D690,False,4.0,25.439313945033625,104.0,D:/Hoffman/_Glasgow/NoSkull/Glasgow PET 15-20m NO Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
226,Glasgow,04,P,True,GE,D690,False,5.0,24.648176403765582,105.0,D:/Hoffman/_Glasgow/NoSkull/Glasgow PET 20-25m NO Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
227,Glasgow,05,P,True,GE,D690,False,6.0,23.88164245874845,106.0,D:/Hoffman/_Glasgow/NoSkull/Glasgow PET 25-30m NO Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
228,Glasgow,06,P,True,GE,D690,False,2.0,27.098583990269553,107.0,D:/Hoffman/_Glasgow/NoSkull/Glasgow PET 5-10m NO Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
229,Glasgow,07,P,True,GE,D690,False,1.0,27.96837276322852,109.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 0-5m NO Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
230,Glasgow,08,P,True,GE,D690,False,1.0,27.96837276322852,108.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 0-5m NO Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
231,Glasgow,09,P,True,GE,D690,False,3.0,26.25584478919559,111.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 10-15m NO Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
232,Glasgow,10,P,True,GE,D690,False,3.0,26.25584478919559,110.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 10-15m NO Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
233,Glasgow,11,P,True,GE,D690,False,4.0,25.439313945033625,113.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 15-20m NO Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
234,Glasgow,12,P,True,GE,D690,False,4.0,25.439313945033625,112.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 15-20m NO Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
235,Glasgow,13,P,True,GE,D690,False,5.0,24.648176403765582,115.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 20-25m NO Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
236,Glasgow,14,P,True,GE,D690,False,5.0,24.648176403765582,114.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 20-25m NO Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
237,Glasgow,15,P,True,GE,D690,False,6.0,23.88164245874845,117.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 25-30m NO Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
238,Glasgow,16,P,True,GE,D690,False,6.0,23.88164245874845,116.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 25-30m NO Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
239,Glasgow,17,P,True,GE,D690,False,2.0,27.098583990269553,119.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 5-10m NO Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
240,Glasgow,18,P,True,GE,D690,False,2.0,27.098583990269553,118.0,D:/Hoffman/_Glasgow/NoSkull/UK PET 5-10m NO Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
241,Glasgow,19,P,True,GE,D690,True,1.0,35.558527661697774,120.0,D:/Hoffman/_Glasgow/Skull/Glasgow PET 0-5m Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
242,Glasgow,20,P,True,GE,D690,True,3.0,33.38124785169242,121.0,D:/Hoffman/_Glasgow/Skull/Glasgow PET 10-15m Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
243,Glasgow,21,P,True,GE,D690,True,4.0,32.343124008930424,122.0,D:/Hoffman/_Glasgow/Skull/Glasgow PET 15-20m Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
244,Glasgow,22,P,True,GE,D690,True,5.0,31.337284792486148,123.0,D:/Hoffman/_Glasgow/Skull/Glasgow PET 20-25m Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
245,Glasgow,23,P,True,GE,D690,True,6.0,30.36272618236357,124.0,D:/Hoffman/_Glasgow/Skull/Glasgow PET 25-30m Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
246,Glasgow,24,P,True,GE,D690,True,2.0,34.45269256700257,125.0,D:/Hoffman/_Glasgow/Skull/Glasgow PET 5-10m Skull/,3.27,256,256,47.0,"[0.9765625, 0.9765625]"
247,Glasgow,25,P,True,GE,D690,True,1.0,35.558527661697774,127.0,D:/Hoffman/_Glasgow/Skull/UK PET 0-5m Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
248,Glasgow,26,P,True,GE,D690,True,1.0,35.558527661697774,126.0,D:/Hoffman/_Glasgow/Skull/UK PET 0-5m Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
249,Glasgow,27,P,True,GE,D690,True,3.0,33.38124785169242,128.0,D:/Hoffman/_Glasgow/Skull/UK PET 10-15m Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
250,Glasgow,28,P,True,GE,D690,True,4.0,32.343124008930424,130.0,D:/Hoffman/_Glasgow/Skull/UK PET 15-20m Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
251,Glasgow,29,P,True,GE,D690,True,4.0,32.343124008930424,129.0,D:/Hoffman/_Glasgow/Skull/UK PET 15-20m Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
252,Glasgow,30,P,True,GE,D690,True,5.0,31.337284792486148,132.0,D:/Hoffman/_Glasgow/Skull/UK PET 20-25m Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
253,Glasgow,31,P,True,GE,D690,True,5.0,31.337284792486148,131.0,D:/Hoffman/_Glasgow/Skull/UK PET 20-25m Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
254,Glasgow,32,P,True,GE,D690,True,6.0,30.36272618236357,134.0,D:/Hoffman/_Glasgow/Skull/UK PET 25-30m Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
255,Glasgow,33,P,True,GE,D690,True,6.0,30.36272618236357,133.0,D:/Hoffman/_Glasgow/Skull/UK PET 25-30m Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
256,Glasgow,34,P,True,GE,D690,True,2.0,34.45269256700257,136.0,D:/Hoffman/_Glasgow/Skull/UK PET 5-10m Skull/,3.27,128,128,47.0,"[1.953125, 1.953125]"
257,Glasgow,35,P,True,GE,D690,True,2.0,34.45269256700257,135.0,D:/Hoffman/_Glasgow/Skull/UK PET 5-10m Skull NToF/,3.27,128,128,47.0,"[1.953125, 1.953125]"
258,Leeds,01,P,True,GE,D690,False,1.0,22.967299995584238,137.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#401_6x 5min dynamic/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
259,Leeds,02,P,True,GE,D690,False,2.0,22.25303964692341,137.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#401_6x 5min dynamic/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
260,Leeds,03,P,True,GE,D690,False,3.0,21.560992089742953,137.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#401_6x 5min dynamic/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
261,Leeds,04,P,True,GE,D690,False,4.0,20.89046652816392,137.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#401_6x 5min dynamic/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
262,Leeds,05,P,True,GE,D690,False,5.0,20.24079364937701,137.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#401_6x 5min dynamic/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
263,Leeds,06,P,True,GE,D690,False,6.0,19.61132495554032,137.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#401_6x 5min dynamic/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
264,Leeds,07,P,True,GE,D690,False,1.0,22.967299995584238,138.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#402_6X 5MIN DYN (CLINICAL)/Frame1/,3.27,256,256,47.0,"[1.953125, 1.953125]"
265,Leeds,08,P,True,GE,D690,False,2.0,22.25303964692341,138.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#402_6X 5MIN DYN (CLINICAL)/Frame2/,3.27,256,256,47.0,"[1.953125, 1.953125]"
266,Leeds,09,P,True,GE,D690,False,3.0,21.560992089742953,138.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#402_6X 5MIN DYN (CLINICAL)/Frame3/,3.27,256,256,47.0,"[1.953125, 1.953125]"
267,Leeds,10,P,True,GE,D690,False,4.0,20.89046652816392,138.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#402_6X 5MIN DYN (CLINICAL)/Frame4/,3.27,256,256,47.0,"[1.953125, 1.953125]"
268,Leeds,11,P,True,GE,D690,False,5.0,20.24079364937701,138.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#402_6X 5MIN DYN (CLINICAL)/Frame5/,3.27,256,256,47.0,"[1.953125, 1.953125]"
269,Leeds,12,P,True,GE,D690,False,6.0,19.61132495554032,138.0,D:/Hoffman/_Leeds/Hoffman phantom/NoSkull/#402_6X 5MIN DYN (CLINICAL)/Frame6/,3.27,256,256,47.0,"[1.953125, 1.953125]"
270,Leeds,13,P,True,GE,D690,True,1.0,17.392765854749236,139.0,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#401_6x 5min dynamic/Frame1/,3.27,128,128,47.0,"[1.953125, 1.953125]"
271,Leeds,14,P,True,GE,D690,True,2.0,16.85186801277487,139.0,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#401_6x 5min dynamic/Frame2/,3.27,128,128,47.0,"[1.953125, 1.953125]"
272,Leeds,15,P,True,GE,D690,True,3.0,16.3277915595259,139.0,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#401_6x 5min dynamic/Frame3/,3.27,128,128,47.0,"[1.953125, 1.953125]"
273,Leeds,16,P,True,GE,D690,True,4.0,15.820013366424815,139.0,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#401_6x 5min dynamic/Frame4/,3.27,128,128,47.0,"[1.953125, 1.953125]"
274,Leeds,17,P,True,GE,D690,True,5.0,15.328026573676253,139.0,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#401_6x 5min dynamic/Frame5/,3.27,128,128,47.0,"[1.953125, 1.953125]"
275,Leeds,18,P,True,GE,D690,True,6.0,14.851340084323938,139.0,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#401_6x 5min dynamic/Frame6/,3.27,128,128,47.0,"[1.953125, 1.953125]"
276,Leeds,19,,,,,,1.0,22.967299995584238,,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#402_6X 5MIN DYN (CLINICAL)/Frame1/,3.27,256,256,47.0,"[1.953125, 1.953125]"
277,Leeds,20,,,,,,2.0,22.25303964692341,,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#402_6X 5MIN DYN (CLINICAL)/Frame2/,3.27,256,256,47.0,"[1.953125, 1.953125]"
278,Leeds,21,,,,,,3.0,21.560992089742953,,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#402_6X 5MIN DYN (CLINICAL)/Frame3/,3.27,256,256,47.0,"[1.953125, 1.953125]"
279,Leeds,22,,,,,,4.0,20.89046652816392,,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#402_6X 5MIN DYN (CLINICAL)/Frame4/,3.27,256,256,47.0,"[1.953125, 1.953125]"
280,Leeds,23,,,,,,5.0,20.24079364937701,,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#402_6X 5MIN DYN (CLINICAL)/Frame5/,3.27,256,256,47.0,"[1.953125, 1.953125]"
281,Leeds,24,,,,,,6.0,19.61132495554032,,D:/Hoffman/_Leeds/Hoffman phantom/Skull/#402_6X 5MIN DYN (CLINICAL)/Frame6/,3.27,256,256,47.0,"[1.953125, 1.953125]"
282,Manchester,01,C,False,SIEMENS,mCT,False,,,141.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/OUR CT Brain/3001/,4.0,512,512,112.0,"[0.5859375, 0.5859375]"
283,Manchester,02,C,False,SIEMENS,mCT,False,,,142.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/OUR CT Brain/6001/,4.0,512,512,112.0,"[0.5859375, 0.5859375]"
284,Manchester,03,C,False,SIEMENS,mCT,False,,,143.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/OUR CT Brain/8001/,4.0,512,512,112.0,"[0.5859375, 0.5859375]"
285,Manchester,04,P,False,SIEMENS,mCT,False,,,144.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain AC HD 400 3mm/Recon1/,2.027,400,400,109.0,"[1.01821, 1.01821]"
286,Manchester,05,P,False,SIEMENS,mCT,False,,,145.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain AC HD 400 3mm/Recon2/,2.027,128,128,109.0,"[3.1819, 3.1819]"
287,Manchester,06,P,False,SIEMENS,mCT,False,,,146.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain AC HD 400 3mm/Recon3/,2.027,400,400,109.0,"[1.01821, 1.01821]"
288,Manchester,07,P,False,SIEMENS,mCT,False,,,147.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain AC HD 400 3mm/Recon4/,2.027,128,128,109.0,"[3.1819, 3.1819]"
289,Manchester,08,P,False,SIEMENS,mCT,False,,,148.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain NAC HD 400 3mm/1/,2.027,400,400,109.0,"[1.01821, 1.01821]"
290,Manchester,09,P,False,SIEMENS,mCT,False,,,149.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain NAC HD 400 3mm/2/,2.027,128,128,109.0,"[3.1819, 3.1819]"
291,Manchester,10,P,False,SIEMENS,mCT,False,,,150.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain NAC HD 400 3mm/3/,2.027,400,400,109.0,"[1.01821, 1.01821]"
292,Manchester,11,P,False,SIEMENS,mCT,False,,,151.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/PET Brain NAC HD 400 3mm/4/,2.027,128,128,109.0,"[3.1819, 3.1819]"
293,Manchester,12,C,False,SIEMENS,mCT,False,,,152.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/STD CT Brain/4001/,3.0,512,512,75.0,"[0.5859375, 0.5859375]"
294,Manchester,13,C,False,SIEMENS,mCT,False,,,153.0,D:/Hoffman/_Manchester/CNMNC_Hoffman_PET_2014_05_30_DRAFT/STD CT Brain/9001/,3.0,512,512,75.0,"[0.5859375, 0.5859375]"
295,N-Staffs,01,P,True,SIEMENS,mCT,True,,,158.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#4_PET Brain  & Skull/,3.0,400,400,74.0,"[1.01821, 1.01821]"
296,N-Staffs,02,P,True,SIEMENS,mCT,True,1.0,38.08252208442374,158.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#4_PET Brain  & Skull/Frame1/,3.0,400,400,74.0,"[1.01821, 1.01821]"
297,N-Staffs,03,P,True,SIEMENS,mCT,True,2.0,36.89819325573539,158.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#4_PET Brain  & Skull/Frame2/,3.0,400,400,74.0,"[1.01821, 1.01821]"
298,N-Staffs,04,P,True,SIEMENS,mCT,True,3.0,35.750695884043324,158.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#4_PET Brain  & Skull/Frame3/,3.0,400,400,74.0,"[1.01821, 1.01821]"
299,N-Staffs,05,P,True,SIEMENS,mCT,True,4.0,34.6388845474076,158.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#4_PET Brain  & Skull/Frame4/,3.0,400,400,74.0,"[1.01821, 1.01821]"
300,N-Staffs,06,P,True,SIEMENS,mCT,True,5.0,33.56164944537948,158.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#4_PET Brain  & Skull/Frame5/,3.0,400,400,74.0,"[1.01821, 1.01821]"
301,N-Staffs,07,P,True,SIEMENS,mCT,True,6.0,32.5179152912082,158.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#4_PET Brain  & Skull/Frame6/,3.0,400,400,74.0,"[1.01821, 1.01821]"
302,N-Staffs,08,P,True,SIEMENS,mCT,False,1.0,47.20910775645924,160.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain/Frame1/,3.0,400,400,74.0,"[1.01821, 1.01821]"
303,N-Staffs,09,P,True,SIEMENS,mCT,False,2.0,45.74095112626856,160.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain/Frame2/,3.0,400,400,74.0,"[1.01821, 1.01821]"
304,N-Staffs,10,P,True,SIEMENS,mCT,False,3.0,44.31845271740867,160.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain/Frame3/,3.0,400,400,74.0,"[1.01821, 1.01821]"
305,N-Staffs,11,P,True,SIEMENS,mCT,False,4.0,42.94019260428562,160.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain/Frame4/,3.0,400,400,74.0,"[1.01821, 1.01821]"
306,N-Staffs,12,P,True,SIEMENS,mCT,False,5.0,41.60479501958925,160.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain/Frame5/,3.0,400,400,74.0,"[1.01821, 1.01821]"
307,N-Staffs,13,P,True,SIEMENS,mCT,False,6.0,40.31092698101408,160.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain/Frame6/,3.0,400,400,74.0,"[1.01821, 1.01821]"
308,N-Staffs,14,P,True,SIEMENS,mCT,True,1.0,38.08252208442374,159.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain OSEM  & Skull/Frame1/,3.0,128,128,74.0,"[1.98869, 1.98869]"
309,N-Staffs,15,P,True,SIEMENS,mCT,True,2.0,36.89819325573539,159.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain OSEM  & Skull/Frame2/,3.0,128,128,74.0,"[1.98869, 1.98869]"
310,N-Staffs,16,P,True,SIEMENS,mCT,True,3.0,35.750695884043324,159.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain OSEM  & Skull/Frame3/,3.0,128,128,74.0,"[1.98869, 1.98869]"
311,N-Staffs,17,P,True,SIEMENS,mCT,True,4.0,34.6388845474076,159.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain OSEM  & Skull/Frame4/,3.0,128,128,74.0,"[1.98869, 1.98869]"
312,N-Staffs,18,P,True,SIEMENS,mCT,True,5.0,33.56164944537948,159.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain OSEM  & Skull/Frame5/,3.0,128,128,74.0,"[1.98869, 1.98869]"
313,N-Staffs,19,P,True,SIEMENS,mCT,True,6.0,32.5179152912082,159.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#5_PET Brain OSEM  & Skull/Frame6/,3.0,128,128,74.0,"[1.98869, 1.98869]"
314,N-Staffs,20,P,True,SIEMENS,mCT,False,1.0,47.20910775645924,161.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#6_PET Brain OSEM/Frame1/,3.0,128,128,74.0,"[1.98869, 1.98869]"
315,N-Staffs,21,P,True,SIEMENS,mCT,False,2.0,45.74095112626856,161.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#6_PET Brain OSEM/Frame2/,3.0,128,128,74.0,"[1.98869, 1.98869]"
316,N-Staffs,22,P,True,SIEMENS,mCT,False,3.0,44.31845271740867,161.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#6_PET Brain OSEM/Frame3/,3.0,128,128,74.0,"[1.98869, 1.98869]"
317,N-Staffs,23,P,True,SIEMENS,mCT,False,4.0,42.94019260428562,161.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#6_PET Brain OSEM/Frame4/,3.0,128,128,74.0,"[1.98869, 1.98869]"
318,N-Staffs,24,P,True,SIEMENS,mCT,False,5.0,41.60479501958925,161.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#6_PET Brain OSEM/Frame5/,3.0,128,128,74.0,"[1.98869, 1.98869]"
319,N-Staffs,25,P,True,SIEMENS,mCT,False,6.0,40.31092698101408,161.0,D:/Hoffman/_N-Staffs/DICOM/20140408/#6_PET Brain OSEM/Frame6/,3.0,128,128,74.0,"[1.98869, 1.98869]"
320,Newcastle,01,P,True,SIEMENS,TrueV,False,1.0,49.650865050356494,154.0,D:/Hoffman/_Newcastle/Local_Dynamic/Frame1/,3.0,168,168,148.0,"[2.03642, 2.03642]"
321,Newcastle,02,P,True,SIEMENS,TrueV,False,2.0,48.10677217966652,154.0,D:/Hoffman/_Newcastle/Local_Dynamic/Frame2/,3.0,168,168,148.0,"[2.03642, 2.03642]"
322,Newcastle,03,P,True,SIEMENS,TrueV,False,3.0,46.610699072396535,154.0,D:/Hoffman/_Newcastle/Local_Dynamic/Frame3/,3.0,168,168,148.0,"[2.03642, 2.03642]"
323,Newcastle,04,P,True,SIEMENS,TrueV,False,4.0,45.161152361325755,154.0,D:/Hoffman/_Newcastle/Local_Dynamic/Frame4/,3.0,168,168,148.0,"[2.03642, 2.03642]"
324,Newcastle,05,P,True,SIEMENS,TrueV,False,5.0,43.75668512147923,154.0,D:/Hoffman/_Newcastle/Local_Dynamic/Frame5/,3.0,168,168,148.0,"[2.03642, 2.03642]"
325,Newcastle,06,P,True,SIEMENS,TrueV,False,6.0,42.3958954258198,154.0,D:/Hoffman/_Newcastle/Local_Dynamic/Frame6/,3.0,168,168,148.0,"[2.03642, 2.03642]"
